ticker,year,quarter,date,time,Anger,Disgust,Fear,Joy,Sadness,Analytical,Confident,Tentative,Openness,Conscientiousness,Extraversion,Agreeableness,Emotional Range
MRK,2011,2,7/29/2011,8:00:00 AM,0.165831,0.156112,0.110683,0.553443,0.239223,0.673081,0,0.144884,0.478344,0.856184,0.932567,0.830189,0.692931
MRK,2011,1,4/29/2011,8:00:00 AM,0.139763,0.142391,0.104159,0.608761,0.481637,0.79572,0,0.4884,0.524036,0.952472,0.957509,0.908355,0.776222
MRK,2010,4,2/3/2011,8:00:00 AM,0.13706,0.148563,0.094691,0.597107,0.190171,0.626726,0,0.207578,0.524759,0.838157,0.916196,0.847129,0.63377
MRK,2010,3,10/29/2010,8:00:00 AM,0.151864,0.453778,0.119421,0.589831,0.228358,0.59676,0,0.330438,0.522517,0.909507,0.940783,0.86322,0.741357
MRK,2010,2,7/30/2010,8:00:00 AM,0.143386,0.437636,0.103524,0.60441,0.212823,0.636078,0,0.077055,0.47426,0.861234,0.94487,0.871843,0.748394
MRK,2010,1,5/4/2010,8:00:00 AM,0.154209,0.451615,0.112241,0.599991,0.198169,0.736899,0,0.289649,0.494802,0.864816,0.89791,0.752206,0.751943
MRK,2009,4,2/16/2010,8:00:00 AM,0.180247,0.178154,0.143862,0.229419,0.257423,0.665865,0,0.31461,0.563971,0.8633,0.902151,0.626877,0.737487
MRK,2009,3,10/22/2009,9:00:00 AM,0.185494,0.166358,0.141761,0.581263,0.244024,0.715874,0,0.613183,0.695174,0.910489,0.914498,0.943303,0.620491
MRK,2009,2,7/21/2009,8:30:00 AM,0.184581,0.452073,0.155944,0.502058,0.263866,0.822391,0,0.533303,0.63874,0.929828,0.91988,0.950053,0.700635
MRK,2009,1,4/21/2009,8:30:00 AM,0.177765,0.149838,0.123407,0.572254,0.243495,0.806997,0,0.585295,0.774475,0.939028,0.932658,0.926943,0.6875
MRK,2008,4,2/3/2009,9:00:00 AM,0.163159,0.133937,0.141254,0.574853,0.550023,0.85101,0,0.562262,0.657932,0.924903,0.890861,0.926389,0.709787
MRK,2008,3,10/22/2008,9:00:00 AM,0.170889,0.102359,0.140519,0.566131,0.550395,0.863346,0,0.545712,0.687682,0.918477,0.877594,0.941214,0.587603
MRK,2008,2,7/21/2008,5:30:00 PM,0.161668,0.111158,0.136115,0.565465,0.245766,0.832329,0,0.608009,0.695359,0.901211,0.896827,0.949999,0.59383
MRK,2008,1,4/21/2008,9:00:00 AM,0.182407,0.117404,0.137086,0.574828,0.244503,0.844549,0,0.474601,0.757335,0.929144,0.90956,0.940323,0.666228
MRK,2007,4,1/30/2008,9:00:00 AM,0.16819,0.095787,0.125987,0.571275,0.537239,0.783447,0,0.391191,0.709842,0.870547,0.899379,0.929771,0.543935
MRK,2007,3,10/22/2007,9:00:00 AM,0.144843,0.110617,0.129219,0.585906,0.271258,0.721282,0,0.145695,0.554593,0.778123,0.808899,0.831897,0.434149
MRK,2007,2,7/23/2007,9:00:00 AM,0.155556,0.110166,0.142933,0.591249,0.498909,0.767862,0,0.394505,0.657293,0.890941,0.843513,0.880957,0.653034
MRK,2007,1,4/19/2007,9:00:00 AM,0.181232,0.116179,0.123126,0.554126,0.555007,0.737591,0,0.219137,0.593143,0.92414,0.554964,0.634977,0.656831
MRK,2006,4,1/30/2007,9:00:00 AM,0.167691,0.132246,0.127371,0.568895,0.501332,0,0,0.764129,0.638049,0.891293,0.725134,0.757423,0.697363
PFE,2016,4,1/31/2017,10:00:00 AM,0.173716,0.122413,0.149595,0.247372,0.268385,0.592373,0,0.153773,0.589621,0.831978,0.832811,0.948048,0.508316
PFE,2016,3,11/1/2016,10:00:00 AM,0.172464,0.125629,0.143266,0.244645,0.274687,0.583042,0,0.231141,0.628237,0.843385,0.834569,0.940193,0.519123
PFE,2016,2,8/2/2016,10:00:00 AM,0.149081,0.150709,0.125879,0.550625,0.572712,0.640534,0,0.365274,0.563934,0.867999,0.802884,0.764511,0.583273
PFE,2016,1,5/3/2016,10:00:00 AM,0.161052,0.15969,0.142736,0.533518,0.262517,0.670973,0,0.322651,0.637757,0.817819,0.732693,0.718352,0.607396
PFE,2015,4,2/2/2016,10:00:00 AM,0.152618,0.140442,0.116506,0.554059,0.507166,0.670845,0,0.31908,0.443041,0.741965,0.492622,0.49151,0.403909
PFE,2015,3,10/27/2015,10:00:00 AM,0.176748,0.143125,0.123462,0.553629,0.262826,0.702199,0.322292,0,0.527763,0.865491,0.937351,0.95068,0.626433
PFE,2015,2,7/28/2015,10:00:00 AM,0.18399,0.170856,0.136993,0.233205,0.257562,0.663247,0,0.220479,0.449938,0.865371,0.921137,0.951272,0.641541
PFE,2015,1,4/28/2015,10:00:00 AM,0.174206,0.149158,0.109201,0.265891,0.5139,0.633869,0,0.276283,0.550106,0.786476,0.811502,0.869525,0.514593
PFE,2014,4,1/27/2015,10:00:00 AM,0.14735,0.107542,0.086654,0.60595,0.217153,0,0,0.710583,0.595077,0.871797,0.766173,0.811559,0.513351
PFE,2014,3,10/28/2014,10:00:00 AM,0.17295,0.108154,0.100079,0.602438,0.516279,0.65348,0,0.298593,0.668036,0.765238,0.856158,0.813909,0.5844
PFE,2014,2,7/29/2014,10:00:00 AM,0.176652,0.131054,0.128544,0.615192,0.232355,0,0,0.649028,0.553333,0.681405,0.809328,0.826632,0.432265
PFE,2014,1,5/5/2014,10:00:00 AM,0.172971,0.126157,0.097222,0.570993,0.269299,0.786985,0,0.189197,0.555825,0.884994,0.815867,0.855929,0.626639
PFE,2013,4,1/28/2014,10:00:00 AM,0.15002,0.121724,0.098835,0.586922,0.235968,0.675706,0.0357,0,0.569744,0.789122,0.905692,0.867162,0.562103
PFE,2013,3,10/29/2013,10:00:00 AM,0.175696,0.154923,0.160458,0.178301,0.525316,0.590075,0.017102,0,0.545623,0.825953,0.49524,0.558495,0.446288
PFE,2013,2,7/30/2013,10:00:00 AM,0.187896,0.174952,0.147183,0.180101,0.298305,0,0,0.601046,0.623905,0.786473,0.667936,0.566341,0.495273
PFE,2013,1,4/30/2013,10:00:00 AM,0.180914,0.177691,0.140787,0.184761,0.547056,0.66532,0,0.313768,0.619589,0.824157,0.579519,0.606283,0.487991
PFE,2012,4,1/29/2013,10:00:00 AM,0.176987,0.137071,0.094964,0.576223,0.540984,0.705446,0,0.139482,0.50525,0.687266,0.56768,0.477199,0.577482
PFE,2012,3,11/1/2012,10:00:00 AM,0.16735,0.132279,0.134955,0.536816,0.49455,0.59754,0,0.176063,0.522118,0.85026,0.622649,0.66901,0.53598
PFE,2012,2,7/31/2012,10:00:00 AM,0.177266,0.144268,0.106176,0.542444,0.555791,0.575496,0,0.152713,0.614627,0.810781,0.673337,0.490683,0.632078
PFE,2012,1,5/1/2012,10:00:00 AM,0.184168,0.156676,0.140149,0.573278,0.232615,0.705564,0,0.27991,0.584795,0.756192,0.848712,0.890797,0.389699
PFE,2011,4,1/31/2012,10:00:00 AM,0.158378,0.134425,0.109567,0.55937,0.487435,0.623476,0,0.234602,0.515248,0.73434,0.770714,0.700599,0.480555
PFE,2011,3,11/1/2011,10:00:00 AM,0.169306,0.137531,0.120537,0.552445,0.262144,0.718902,0,0.09214,0.567888,0.813867,0.772389,0.78046,0.614024
PFE,2011,2,8/2/2011,10:00:00 AM,0.15579,0.116009,0.098672,0.579794,0.240832,0.784855,0,0.306077,0.587729,0.785818,0.832847,0.745704,0.583385
PFE,2011,1,5/3/2011,10:00:00 AM,0.158594,0.106691,0.109144,0.578903,0.262236,0.60512,0,0.000845,0.564864,0.873734,0.755556,0.744051,0.6269
PFE,2010,4,2/1/2011,10:00:00 AM,0.149209,0.112271,0.138163,0.568062,0.490688,0.674761,0,0.057308,0.569026,0.80433,0.793146,0.706405,0.544276
PFE,2010,3,11/2/2010,10:00:00 AM,0.198222,0.130531,0.105893,0.568365,0.514254,0.612551,0.494841,0,0.588722,0.878735,0.901751,0.877811,0.66266
PFE,2010,2,8/3/2010,10:00:00 AM,0.178929,0.132535,0.112149,0.550645,0.505181,0,0,0.663583,0.59518,0.80949,0.875499,0.77801,0.604419
PFE,2010,1,5/4/2010,10:00:00 AM,0.461742,0.153826,0.112132,0.58911,0.232619,0.808048,0.293076,0,0.526934,0.859571,0.944297,0.878562,0.733839
PFE,2009,4,2/3/2010,10:00:00 AM,0.175288,0.099811,0.10992,0.570898,0.5123,0.732237,0.377755,0,0.605277,0.839939,0.822057,0.704279,0.612219
PFE,2009,3,10/20/2009,10:00:00 AM,0.177286,0.131669,0.124614,0.592124,0.527401,0.532841,0.224509,0,0.515021,0.90644,0.71839,0.702365,0.558853
PFE,2009,2,7/22/2009,11:00:00 AM,0.17523,0.095251,0.127654,0.590896,0.505687,0,0,0.744665,0.591987,0.912081,0.855301,0.824777,0.634273
PFE,2009,1,4/28/2009,10:00:00 AM,0.14968,0.126296,0.100871,0.562906,0.55251,0.637242,0.300785,0,0.459984,0.89375,0.782308,0.840771,0.68167
PFE,2008,4,1/26/2009,8:30:00 AM,0.171986,0.143773,0.08918,0.59579,0.481357,0.696556,0.055369,0,0.535655,0.926908,0.941148,0.973449,0.566391
PFE,2008,3,10/21/2008,10:00:00 AM,0.139588,0.122442,0.114305,0.597096,0.516266,0.694802,0.339328,0,0.558749,0.850203,0.825944,0.695806,0.565323
PFE,2008,2,7/23/2008,11:00:00 AM,0.182405,0.130665,0.119379,0.577543,0.544241,0,0,0.648404,0.460955,0.896361,0.888373,0.904774,0.618802
PFE,2008,1,4/17/2008,10:00:00 AM,0.17863,0.115491,0.131691,0.565403,0.567653,0.720783,0,0.252763,0.481652,0.793583,0.727897,0.862919,0.491927
PFE,2007,4,1/23/2008,12:00:00 PM,0.164446,0.119412,0.117891,0.572339,0.508583,0.703999,0.023702,0,0.541523,0.783163,0.891435,0.886419,0.587195
PFE,2007,3,10/18/2007,12:00:00 PM,0.182301,0.13465,0.101052,0.553619,0.519237,0.755619,0,0.03968,0.43571,0.749851,0.599926,0.643385,0.427742
PFE,2007,2,7/18/2007,12:00:00 PM,0.149597,0.110678,0.113841,0.573883,0.5352,0.783181,0.352311,0,0.624843,0.868183,0.631184,0.705454,0.495831
LMT,2016,4,1/24/2017,11:00:00 AM,0.16669,0.093413,0.107964,0.632664,0.222045,0.657515,0,0.000433,0.374887,0.913005,0.882803,0.863504,0.751564
LMT,2016,3,10/25/2016,11:00:00 AM,0.177661,0.12023,0.134305,0.584129,0.267358,0.600499,0,0.094711,0.303163,0.692428,0.813198,0.822038,0.589811
LMT,2016,2,7/19/2016,11:00:00 AM,0.179762,0.134168,0.131126,0.595467,0.267767,0.679744,0,0.004278,0.387584,0.865741,0.753306,0.864414,0.696355
LMT,2016,1,4/26/2016,11:00:00 AM,0.171046,0.113169,0.089788,0.616054,0.496261,0.692019,0,0.005509,0.370762,0.762814,0.745857,0.774844,0.67296
LMT,2015,4,1/26/2016,11:00:00 AM,0.171078,0.107188,0.085669,0.616428,0.480658,0.702546,0,0.023378,0.406258,0.85851,0.829841,0.813737,0.676824
LMT,2015,3,10/20/2015,11:00:00 AM,0.196042,0.155355,0.122867,0.554357,0.256082,0.734939,0,0.396602,0.411664,0.870808,0.89358,0.869999,0.787317
LMT,2015,2,7/20/2015,11:00:00 AM,0.178082,0.119588,0.09353,0.580689,0.485875,0.693882,0.028986,0,0.338301,0.825671,0.837302,0.844335,0.577618
LMT,2015,1,4/21/2015,11:00:00 AM,0.169121,0.11546,0.099499,0.592964,0.507865,0.762225,0,0.041443,0.280684,0.881142,0.786458,0.892609,0.786479
LMT,2014,4,1/27/2015,11:00:00 AM,0.153615,0.088702,0.08075,0.629799,0.484618,0.630504,0,0.014322,0.369645,0.867764,0.821886,0.80587,0.696355
LMT,2014,3,10/21/2014,11:00:00 AM,0.170842,0.111308,0.085699,0.607267,0.227255,0.68791,0,0.100561,0.31743,0.851178,0.80067,0.908031,0.751105
LMT,2014,2,7/22/2014,11:00:00 AM,0.180325,0.122307,0.110617,0.596368,0.479477,0.587088,0.098275,0,0.337921,0.831437,0.747249,0.761287,0.768448
LMT,2014,1,4/22/2014,11:00:00 AM,0.164719,0.103001,0.100886,0.609018,0.229352,0.712787,0.041486,0,0.307507,0.850471,0.795648,0.786462,0.758756
LMT,2013,4,1/23/2014,3:00:00 PM,0.178653,0.108981,0.104088,0.60308,0.216801,0.657668,0,0.208633,0.34138,0.875066,0.781658,0.87212,0.597761
LMT,2013,3,10/22/2013,11:00:00 AM,0.207527,0.135752,0.157345,0.507972,0.524137,0,0,0.780698,0.466033,0.880229,0.821766,0.777223,0.752594
LMT,2013,2,7/23/2013,11:00:00 AM,0.182926,0.105433,0.098193,0.615265,0.513677,0,0,0.770954,0.294148,0.797257,0.761577,0.841531,0.739843
LMT,2013,1,4/23/2013,11:00:00 AM,0.19436,0.140189,0.147411,0.584011,0.260148,0,0,0.719492,0.322765,0.899988,0.788449,0.804553,0.812975
LMT,2012,4,1/24/2013,3:00:00 PM,0.185017,0.132058,0.148995,0.561729,0.509646,0,0,0.726431,0.316412,0.940451,0.777667,0.845475,0.787622
LMT,2012,3,10/24/2012,3:00:00 PM,0.180857,0.124746,0.142629,0.561426,0.488666,0.688403,0,0.071375,0.412488,0.86936,0.849721,0.927068,0.731324
LMT,2012,2,7/24/2012,11:00:00 AM,0.209578,0.151125,0.144062,0.565138,0.24861,0.66177,0,0.015345,0.516985,0.928136,0.927109,0.94433,0.781446
LMT,2012,1,4/26/2012,3:00:00 PM,0.174311,0.414337,0.133177,0.616876,0.220962,0.657704,0.343945,0,0.547882,0.905585,0.911251,0.949802,0.652314
LMT,2011,4,1/26/2012,3:00:00 PM,0.168698,0.108892,0.145454,0.588204,0.503997,0.740822,0,0.060588,0.366244,0.901912,0.827013,0.903561,0.775726
LMT,2011,3,10/26/2011,2:00:00 PM,0.189399,0.122901,0.153714,0.560803,0.465499,0.5803,0,0.004734,0.439572,0.854658,0.844482,0.94192,0.703272
LMT,2011,2,7/26/2011,11:00:00 AM,0.178614,0.123041,0.149474,0.573718,0.50437,0.682384,5.80E-05,0,0.441561,0.893575,0.935176,0.897984,0.785325
LMT,2011,1,4/26/2011,11:00:00 AM,0.184407,0.131752,0.139347,0.597876,0.494286,0.742978,0,0.266417,0.513952,0.878948,0.912321,0.909052,0.715691
LMT,2010,4,1/27/2011,3:00:00 PM,0.191359,0.119364,0.114258,0.583105,0.245479,0.598961,0,0.172153,0.498183,0.857763,0.937956,0.884388,0.711728
LMT,2010,3,10/19/2010,11:00:00 AM,0.18318,0.139908,0.124562,0.567054,0.502539,0.583906,0,0.204961,0.48517,0.888335,0.894834,0.82237,0.80032
LMT,2010,2,7/27/2010,11:00:00 AM,0.183871,0.120941,0.125882,0.593897,0.50332,0.677791,0,0.49487,0.591835,0.922843,0.880121,0.860976,0.810212
LMT,2010,1,4/21/2010,9:00:00 AM,0.197317,0.11296,0.117203,0.587747,0.522161,0.675694,0,0.093657,0.486834,0.938122,0.842775,0.759171,0.848204
LMT,2009,4,1/28/2010,3:00:00 PM,0.166475,0.124978,0.474274,0.584852,0.492959,0.622312,0,0.531759,0.634516,0.948915,0.951235,0.961879,0.758265
LMT,2009,3,10/20/2009,11:00:00 AM,0.190665,0.115804,0.09791,0.592212,0.22418,0.540415,0,0.01567,0.36831,0.769536,0.737632,0.696124,0.72428
LMT,2009,2,7/21/2009,11:00:00 AM,0.229276,0.188194,0.176713,0.156958,0.28337,0.665021,0,0.104467,0.573835,0.81558,0.733796,0.597482,0.774384
LMT,2009,1,4/21/2009,11:00:00 AM,0.448423,0.121785,0.120144,0.562852,0.477487,0.690471,0,0.364817,0.481878,0.797518,0.809753,0.742848,0.746916
LMT,2008,4,1/22/2009,3:00:00 PM,0.194716,0.13169,0.156464,0.548612,0.491136,0.665127,0,0.066226,0.489217,0.72287,0.824729,0.620916,0.685928
LMT,2008,3,10/21/2008,11:00:00 AM,0.201193,0.149202,0.155149,0.539789,0.282689,0.647385,0,0.280113,0.50396,0.811167,0.856744,0.765765,0.752831
LMT,2008,2,7/22/2008,11:00:00 AM,0.199439,0.118525,0.135307,0.553292,0.267988,0,0,0.760614,0.291432,0.872277,0.749462,0.783226,0.776725
LMT,2008,1,4/22/2008,11:00:00 AM,0.197312,0.117468,0.133003,0.610703,0.24376,0.727377,0,0.288576,0.313939,0.880211,0.664715,0.763206,0.81598
LMT,2007,4,1/24/2008,3:00:00 PM,0.177627,0.117178,0.096953,0.597714,0.216153,0.642576,0.197292,0,0.40889,0.934034,0.937664,0.942757,0.71375
MGM,2016,4,2/16/2017,11:00:00 AM,0.166292,0.512935,0.120109,0.552952,0.26316,0.492087,0.011487,0,0.629602,0.749158,0.934603,0.880494,0.666622
MGM,2016,3,11/7/2016,11:00:00 AM,0.174181,0.480475,0.130902,0.567408,0.251891,0.47142,0.299093,0,0.586976,0.820552,0.939883,0.944131,0.630642
MGM,2016,2,8/4/2016,11:00:00 AM,0.196344,0.527615,0.120392,0.570299,0.223655,0.64874,0,0.226864,0.6162,0.834578,0.976434,0.941513,0.660691
MGM,2016,1,5/5/2016,11:00:00 AM,0.162709,0.156577,0.113621,0.574377,0.217586,0.461294,0,0.005531,0.647917,0.845907,0.971992,0.97178,0.625287
MGM,2015,4,2/18/2016,11:00:00 AM,0.175744,0.565893,0.112669,0.563317,0.216371,0.546281,0,0.223864,0.645071,0.911865,0.958801,0.913506,0.790662
MGM,2015,3,10/29/2015,8:00:00 AM,0.168354,0.128911,0.112544,0.581135,0.197067,0.62035,0,0.017795,0.6381,0.850877,0.898258,0.828766,0.69477
MGM,2015,2,8/4/2015,11:00:00 AM,0.174297,0.544565,0.124976,0.559501,0.246959,0.588807,0.012414,0,0.567453,0.857798,0.935223,0.952487,0.673486
MGM,2015,1,5/4/2015,11:00:00 AM,0.177209,0.124964,0.11824,0.595552,0.223,0.56538,0.169422,0,0.600043,0.903398,0.888399,0.829883,0.738911
MGM,2014,4,2/17/2015,11:00:00 AM,0.180196,0.161699,0.136319,0.615955,0.221375,0.604366,0.448832,0,0.51939,0.865971,0.886288,0.929574,0.663639
MGM,2014,3,10/30/2014,11:00:00 AM,0.183404,0.145361,0.135647,0.571399,0.212924,0.593863,0.342029,0,0.631668,0.801057,0.910613,0.885144,0.662349
MGM,2014,2,8/5/2014,11:00:00 AM,0.191712,0.155731,0.145454,0.567695,0.21803,0.65724,0.011097,0,0.579248,0.771592,0.904043,0.907073,0.609014
MGM,2014,1,4/29/2014,11:00:00 AM,0.172524,0.134899,0.124823,0.595084,0.205995,0.61546,0.429543,0,0.630271,0.822538,0.938361,0.927511,0.637987
MGM,2013,4,2/19/2014,11:00:00 AM,0.14927,0.600884,0.144722,0.590126,0.209752,0.61537,0.402417,0,0.567451,0.914271,0.911729,0.952902,0.696399
MGM,2013,3,10/31/2013,11:00:00 AM,0.160755,0.504326,0.128513,0.57309,0.210363,0.492415,0,0.09562,0.544481,0.857306,0.935924,0.961668,0.629722
MGM,2013,2,8/6/2013,11:00:00 AM,0.146716,0.46761,0.126356,0.608677,0.203711,0.643901,0.388657,0,0.636013,0.86136,0.954598,0.949213,0.621756
MGM,2013,1,5/2/2013,11:00:00 AM,0.15908,0.50615,0.139043,0.599112,0.185096,0.691392,0,0.000119,0.581786,0.834307,0.899457,0.948464,0.636479
MGM,2012,4,2/20/2013,11:00:00 AM,0.162836,0.442072,0.119195,0.595631,0.222073,0.691675,0,3.00E-06,0.562655,0.86815,0.86667,0.927978,0.677995
MGM,2012,3,10/31/2012,11:00:00 AM,0.175222,0.504506,0.15534,0.614927,0.257635,0.68172,0,0.004151,0.57071,0.920073,0.91218,0.934025,0.709853
MGM,2012,2,8/7/2012,11:00:00 AM,0.193231,0.168573,0.122525,0.559003,0.241994,0.694701,0,0.068592,0.464098,0.799497,0.809077,0.741035,0.602556
MGM,2012,1,5/3/2012,11:00:00 AM,0.154978,0.468979,0.133402,0.591139,0.252812,0.616743,0.009515,0,0.543484,0.855058,0.88379,0.892882,0.668145
MGM,2011,4,2/22/2012,11:00:00 AM,0.158327,0.136511,0.115426,0.606637,0.240649,0.603551,0.473221,0,0.544008,0.950578,0.711882,0.734929,0.742397
MGM,2011,3,11/3/2011,11:00:00 AM,0.175557,0.180002,0.123366,0.563691,0.212214,0.825407,0,0.048357,0.674803,0.889908,0.928704,0.927373,0.728115
MGM,2011,2,8/8/2011,4:30:00 PM,0.153474,0.139421,0.139378,0.553639,0.259833,0,0,0.704911,0.596211,0.915997,0.917846,0.94929,0.781302
MGM,2008,4,3/17/2009,6:00:00 PM,0.170855,0.138623,0.155761,0.53817,0.535667,0,0,0.630106,0.679199,0.955344,0.727649,0.793322,0.774915
MGM,2008,2,8/5/2008,11:00:00 AM,0.182496,0.173297,0.128315,0.546892,0.227601,0.754485,0,0.423586,0.665874,0.855841,0.883164,0.697641,0.78166
MGM,2008,1,5/6/2008,11:00:00 AM,0.157365,0.145377,0.147839,0.558633,0.229739,0.82082,0,0.180519,0.624127,0.906857,0.901322,0.864949,0.711629
MGM,2007,4,2/20/2008,11:00:00 AM,0.14928,0.124957,0.095285,0.617731,0.227091,0.749541,0.115352,0,0.598218,0.867204,0.925646,0.836785,0.658774
MGM,2007,3,10/30/2007,11:00:00 AM,0.170977,0.166506,0.119465,0.547364,0.521255,0.725905,0,0.150189,0.558137,0.854315,0.807271,0.667501,0.624221
MGM,2007,2,8/2/2007,11:00:00 AM,0.168132,0.165946,0.115444,0.5573,0.488908,0.733113,0,0.008532,0.624185,0.901886,0.9446,0.860146,0.788879
AMD,2016,4,1/31/2017,5:00:00 PM,0.155621,0.117492,0.133249,0.555155,0.262997,0.723594,0,0.017394,0.549792,0.747041,0.810675,0.701886,0.588965
AMD,2016,3,10/20/2016,5:00:00 PM,0.18059,0.456366,0.162285,0.531664,0.23455,0.795395,0.037769,0,0.50846,0.850893,0.809778,0.801742,0.648292
AMD,2016,2,7/21/2016,5:00:00 PM,0.190811,0.462893,0.141076,0.537408,0.225895,0.835611,0,0.001504,0.460292,0.824141,0.888388,0.871831,0.631184
AMD,2016,1,4/21/2016,5:00:00 PM,0.185949,0.137452,0.14099,0.526089,0.246438,0.728717,0.025352,0,0.533856,0.844119,0.906593,0.907301,0.61857
AMD,2015,4,1/19/2016,5:00:00 PM,0.18457,0.101459,0.127634,0.553073,0.239969,0.629273,0,0.16818,0.455579,0.65614,0.607703,0.272814,0.635144
AMD,2015,3,10/15/2015,5:00:00 PM,0.167565,0.104415,0.14702,0.576185,0.230738,0.741203,0,0.001057,0.564878,0.810834,0.839572,0.768366,0.596969
AMD,2015,2,7/16/2015,5:30:00 PM,0.197124,0.128193,0.14759,0.551647,0.273552,0.76861,0.040913,0,0.50912,0.86654,0.89644,0.829332,0.666477
AMD,2015,1,4/16/2015,5:30:00 PM,0.196757,0.097523,0.149825,0.59031,0.546861,0.807431,0,0.3258,0.496301,0.751137,0.751233,0.654098,0.604673
AMD,2014,4,1/20/2015,5:30:00 PM,0.19007,0.09408,0.122823,0.601602,0.223028,0.711555,0,0.069554,0.474909,0.736422,0.792468,0.550632,0.596471
AMD,2014,3,10/16/2014,5:30:00 PM,0.170564,0.11017,0.118058,0.564253,0.217988,0.691553,0,0.049821,0.494647,0.738401,0.598145,0.281657,0.658182
AMD,2014,2,7/17/2014,5:30:00 PM,0.160598,0.115489,0.117424,0.588983,0.239259,0.74778,0.105866,0,0.416538,0.834695,0.719324,0.713353,0.631286
AMD,2014,1,4/17/2014,5:30:00 PM,0.180828,0.118608,0.138734,0.583378,0.288449,0.735327,0,0.166559,0.395787,0.829201,0.703518,0.683044,0.642281
AMD,2013,4,1/21/2014,5:30:00 PM,0.158951,0.104691,0.127605,0.541592,0.538162,0,0,0.605428,0.392301,0.833331,0.543274,0.342082,0.762155
AMD,2013,3,10/17/2013,5:30:00 PM,0.158068,0.047057,0.037601,0.30464,0.325192,0,0,0,0.25299,0.275421,0.543119,0.597517,0.313755
AMD,2013,2,7/18/2013,5:30:00 PM,0.166294,0.109515,0.114596,0.555148,0.233402,0,0,0.665453,0.429705,0.825418,0.800359,0.848125,0.558521
AMD,2013,1,4/18/2013,5:00:00 PM,0.155577,0.105959,0.107458,0.594221,0.22698,0.745639,0,0.121244,0.393446,0.891604,0.757738,0.721079,0.701843
AMD,2012,4,1/22/2013,5:00:00 PM,0.190289,0.107295,0.130776,0.512242,0.549056,0.747698,0,0.023799,0.416594,0.834799,0.542997,0.4254,0.750428
AMD,2012,3,10/18/2012,5:00:00 PM,0.165348,0.120296,0.15664,0.539218,0.245097,0,0,0.487519,0.482154,0.724079,0.772731,0.900972,0.424165
AMD,2012,2,7/19/2012,5:00:00 PM,0.159834,0.120217,0.137467,0.538965,0.280151,0.726749,0,0.023922,0.502557,0.8505,0.762157,0.870371,0.571477
AMD,2012,1,4/19/2012,5:00:00 PM,0.144714,0.110271,0.123275,0.551681,0.259887,0.725774,0,0.124315,0.445482,0.768284,0.617028,0.512143,0.679613
AMD,2011,4,1/24/2012,5:00:00 PM,0.188411,0.12586,0.142152,0.55343,0.27323,0.76373,0,0.049076,0.541708,0.831025,0.773406,0.845202,0.540935
AMD,2011,3,10/27/2011,5:00:00 PM,0.145515,0.113088,0.106278,0.578232,0.535164,0.673853,0,0.014675,0.411693,0.730408,0.60044,0.421684,0.643265
AMD,2011,2,7/21/2011,5:00:00 PM,0.153995,0.131884,0.122229,0.558589,0.247548,0,0,0.675919,0.555721,0.815971,0.640037,0.36188,0.699744
AMD,2011,1,4/21/2011,5:00:00 PM,0.163719,0.132904,0.142301,0.571921,0.254346,0.713617,0,0.241862,0.5231,0.660871,0.663096,0.336134,0.692947
AMD,2010,4,1/20/2011,5:00:00 PM,0.157398,0.124112,0.112626,0.56539,0.241852,0,0,0.626662,0.573156,0.810784,0.691104,0.368486,0.634519
AMD,2010,3,10/14/2010,5:00:00 PM,0.148442,0.1497,0.133199,0.538413,0.551963,0.769383,0,0.008499,0.440133,0.70153,0.612556,0.253442,0.683109
AMD,2010,2,7/15/2010,5:00:00 PM,0.166758,0.119997,0.132353,0.512371,0.512966,0,0,0.622208,0.458188,0.669824,0.384082,0.143475,0.669903
AMD,2010,1,4/15/2010,5:00:00 PM,0.160144,0.160074,0.147099,0.541507,0.552828,0.807108,0.131309,0,0.484977,0.714901,0.655308,0.389357,0.724958
AMD,2009,4,1/21/2010,5:00:00 PM,0.173295,0.130353,0.129074,0.242516,0.290595,0.715452,0.445434,0,0.450226,0.650021,0.580182,0.189809,0.7236
AMD,2009,3,10/15/2009,5:00:00 PM,0.177866,0.12467,0.145183,0.554204,0.301901,0.774118,0,0.104456,0.479407,0.78053,0.809467,0.857654,0.567943
AMD,2009,2,7/21/2009,5:00:00 PM,0.168247,0.455194,0.122962,0.554209,0.258336,0.770147,0,0.18641,0.550248,0.659122,0.703523,0.351198,0.60773
AMD,2009,1,4/21/2009,5:00:00 PM,0.174244,0.135311,0.126959,0.559036,0.57973,0,0,0.600832,0.537213,0.731394,0.530087,0.195763,0.689662
AMD,2008,4,1/22/2009,5:00:00 PM,0.17759,0.120585,0.164302,0.56431,0.52896,0.768301,0,0,0.628082,0.838461,0.79386,0.666404,0.682248
AMD,2008,3,10/16/2008,5:00:00 PM,0.168791,0.133131,0.149038,0.548383,0.529282,0.799384,0,0.015421,0.502978,0.671103,0.592661,0.30095,0.731535
AMD,2008,2,7/17/2008,5:00:00 PM,0.160233,0.445201,0.169321,0.154523,0.593668,0.775021,0,0.021382,0.526352,0.74518,0.650284,0.279182,0.759844
AMD,2008,1,4/17/2008,5:00:00 PM,0.469278,0.149319,0.173973,0.157117,0.325221,0.723224,0,0.024176,0.436046,0.69779,0.664276,0.428756,0.696807
