timestamp,120_before,60_before,30_before,10_before,5_before,5_after,10_after,30_after,60_after,120_after,ticker
7/21/15 17:00,0.337179321,0.136478454,0.122043752,0.018600206,0.014314084,,,,,,AAPL
1/26/16 17:00,0.572056517,0.262053537,0.189981873,0.069243933,0.038340579,,,,,,AAPL
4/27/15 17:00,0.09553168,0.078289676,0.065763792,0.044322135,0.020542347,,,,,,AAPL
1/23/13 17:00,2.026954412,0.505483798,0.393378565,0.352782983,0.116103402,1.482073716,1.971757772,3.240860147,3.319614684,2.806857215,AAPL
1/31/17 17:00,0.115895987,0.072112923,0.066953094,0.027650857,0.035513688,,,,,,AAPL
4/26/16 17:00,0.138853659,0.137419433,0.135414488,0.070846391,0.049357877,,,,,,AAPL
10/27/15 17:00,0.433410901,0.258012288,0.137206668,0.066971384,0.077555316,,,,,,AAPL
7/24/12 17:00,0.896272286,1.117882831,0.750037375,0.359365181,0.149566039,3.249285818,3.22518683,2.226224343,2.295985484,2.343006309,AAPL
1/24/12 17:00,0.705729741,0.69724467,0.650676286,0.309689468,0.210477552,1.772619531,1.58152605,0.962557811,1.254675187,1.208854589,AAPL
7/26/16 17:00,0.159124131,0.089831987,0.056868788,0.042275878,0.029949491,,,,,,AAPL
4/24/12 17:00,2.479905904,1.05128821,1.119831724,0.588622082,0.09989995,2.124949776,2.256757101,2.966462945,2.345636215,2.304845287,AAPL
7/22/14 05:00,0.087138683,0.052068265,0.017431297,0.017372852,0.015469228,,,,,,AAPL
10/25/16 17:00,0.085960771,0.083194808,0.060502726,0.040986583,0.035951356,,,,,,AAPL
1/27/14 17:00,1.438449435,0.911377842,0.532859647,0.519011978,0.244851383,,,,,,AAPL
4/23/14 17:00,0.285014944,0.224163433,0.131164813,0.091427941,0.098123402,,,,,,AAPL
10/25/12 17:00,1.726217491,1.101397702,1.004189665,0.769037109,0.468544771,1.427706202,2.315708013,2.21821941,1.804423357,2.710491263,AAPL
10/20/14 17:00,0.142675821,0.114777567,0.087086612,0.05677719,0.029813889,,,,,,AAPL
4/23/13 17:00,1.24483792,0.813002749,0.527932993,0.599406605,0.405254488,2.167793809,3.777770183,5.487976765,4.507424061,3.472369417,AAPL
10/28/13 17:00,0.824623551,0.539331119,0.58877403,0.622299682,0.055226805,1.383890892,2.121873076,1.984068539,2.956777384,2.849216693,AAPL
7/23/13 17:00,1.264380718,1.123206664,0.752183387,0.389943372,0.046043458,1.375881536,1.09568854,1.201584501,1.457787774,2.896773563,AAPL
1/27/15 17:00,0.387368862,0.230410743,0.100658445,0.134876159,0.126767504,,,,,,AAPL
10/18/11 17:00,1.205314298,1.03755302,0.57737799,0.368759486,0.333046543,1.128623335,0.797876402,1.549165712,1.457884967,2.734596182,AAPL
11/16/11 16:30,0.07943448,0.069708903,0.031785499,0.014424131,0.013874437,0.030100365,0.037657881,0.070083677,0.098072115,0.13458561,AMAT
11/14/13 16:30,0.050854823,0.029243042,0.032693126,0.009189366,0.002236068,0.004472136,0.005249508,0.016173609,0.016173609,0.016173609,AMAT
8/18/16 16:30,0.06393611,0.059207672,0.042256688,0.012951259,0.010923507,0.013038405,0.0161762,0.02460004,0.02460004,0.02460004,AMAT
2/16/12 16:30,0.032054777,0.019697723,0.015616502,0.011318127,0.0041833,0.00435316,0.084291838,0.104633098,0.108026147,0.149773932,AMAT
11/13/14 16:30,0.07457182,0.062026292,0.044310713,0.018226964,0.013038405,0.029129058,0.043330268,0.028537424,0.028537424,0.028537424,AMAT
8/15/13 16:30,0.031044392,0.016862747,0.013214641,0.012299955,0.010954451,0.126570139,0.162069944,0.100252692,0.129098303,0.148446632,AMAT
5/17/12 16:30,0.032435769,0.025248306,0.010406314,0.010013879,0.01396424,0.038470768,0.034152866,0.031285685,0.032821867,0.032897594,AMAT
8/13/15 16:30,0.057537718,0.028228213,0.018075769,0.014142171,0.018174213,0.01118034,0.008181958,0.020622934,0.020622934,0.020622934,AMAT
5/19/16 16:30,0.03013828,0.021202548,0.013373503,0.009660918,0.0083666,0.007582875,0.007075851,0.020233324,0.020233324,0.020233324,AMAT
5/15/14 16:30,0.065713339,0.02900431,0.015472445,0.012920698,0.012247449,0.018506756,0.014804279,0.011864481,0.011864481,0.011864481,AMAT
2/11/15 16:30,0.066842719,0.020899655,0.017385097,0.016249444,0.008318654,0.036469165,0.032011283,0.029852327,0.029852327,0.029852327,AMAT
2/18/16 16:30,0.02778354,0.023605006,0.015447352,0.008834906,0.006519202,0.006708204,0.010593499,0.013906201,0.013906201,0.013906201,AMAT
11/17/16 16:30,0.105414152,0.041563723,0.025383225,0.01444193,0.013837341,0.018165902,0.055857725,0.040740997,0.040740997,0.040740997,AMAT
5/14/15 16:30,0.021710741,0.015607066,0.016267343,0.006992059,0,0.004472136,0.004249183,0.006901567,0.006901567,0.006901567,AMAT
2/12/14 16:30,0.045078572,0.021818197,0.01493376,0.006773314,0.009418068,0.009617692,0.01844662,0.014224135,0.014224135,0.014224135,AMAT
11/15/12 16:30,0.041334001,0.025301766,0.024536649,0.008102812,0.010246951,0.016039264,0.027933176,0.055333588,0.053163353,0.060149753,AMAT
8/14/14 16:30,0.033603674,0.037770564,0.018106595,0.009554574,0.010947694,0.012747549,0.010658851,0.00885311,0.00885311,0.00885311,AMAT
2/13/13 16:30,0.018586991,0.014071229,0.015043005,0.014424131,0.014142136,0.030903074,0.04762119,0.053478162,0.046789696,0.076573618,AMAT
8/15/12 16:30,0.021302393,0.01836072,0.01251739,0.013515834,0.012942179,0.065421709,0.058805234,0.05337004,0.137969285,0.159433256,AMAT
11/12/15 16:30,0.05623335,0.05955377,0.036358528,0.028329404,0.027018512,0.010473777,0.007880355,0.016328976,0.016328976,0.016328976,AMAT
5/16/13 16:30,0.038821291,0.034967368,0.02050039,0.018708287,0.018165902,0.017451418,0.019148298,0.053402646,0.165219076,0.128663573,AMAT
7/17/14 17:30,0.025745527,0.011315451,0.006854431,0.003920672,0.004159567,,,,,,AMD
1/31/17 17:00,0.032032806,0.025319748,0.020734673,0.007851744,0.008234197,,,,,,AMD
10/20/16 17:00,0.029314615,0.039727692,0.046303885,0.005310461,0.005025137,,,,,,AMD
4/18/13 17:00,0.071901778,0.095350222,0.090657581,0.016646988,0.010954451,0.004975138,0.016379218,0.012377146,0.010042407,0.012231455,AMD
10/17/13 17:30,0.006083652,0.006930554,0.003922674,0.003320793,0.002381596,,,,,,AMD
4/16/15 17:30,0.014379783,0.007315465,0.003074739,0.003333333,0.0041833,,,,,,AMD
1/19/16 17:00,0.026523573,0.018705587,0.011548725,0.002581989,0.002236068,,,,,,AMD
1/21/14 17:30,0.023124748,0.015670615,0.004253593,0.002890905,0.002703331,,,,,,AMD
7/21/16 17:00,0.018160164,0.015060928,0.01216242,0.008566141,0.005459121,,,,,,AMD
4/21/16 17:00,0.035905706,0.0077531,0.005990199,0.004962179,0.00705351,,,,,,AMD
10/16/14 17:30,0.018157448,0.022034386,0.009667983,0.002444972,0.002655184,,,,,,AMD
7/19/12 17:00,0.060886138,0.017079383,0.014090226,0.006666667,0.0083666,0.018708287,0.043046352,0.087212676,0.087839031,0.08139346,AMD
1/24/12 17:00,0.05219173,0.040288345,0.037334702,0.027590757,0.033515668,0.051596512,0.045230139,0.083942133,0.112824561,0.105196126,AMD
10/15/15 17:00,0.007900728,0.006156005,0.004639224,0.002408527,0.002720662,,,,,,AMD
4/19/12 17:00,0.057482094,0.04774905,0.04218051,0.011067972,0.004472136,0.02594128,0.034933309,0.059405631,0.042606638,0.035556245,AMD
